artist_name,artist_ID
Swarnalatha,7N0SBLJFpCyQSsv4MfRJ5d
Aditya A,4wwYGgSpeBtvk5WX6HBqzw
IP Singh,7pauOFC9bRqioSX30AvNkG
FELIX!,1DN9Pgv4fiAaRSSgiisj5G
Justin Hurwitz,2snm3HmsnDUDxbIChdl2Oj
Rupert Holmes,0TqIPD4IS1w4e30R38B3vj
Nes,7pwufEBGfggjoI8twqlsmQ
Anar,4C5EDmZfgkkSwUVFSvuUNP
Rionegro & Solimões,33NrinbbEctw1wsdKNgZeZ
Daniel Hope,59r5UU2HOytn9V5uMZ5Vur
Old Jim,6v2YWK8EvCyut0QtBcAypu
Antônio Carlos Jobim,3pO5VjZ4wOHCMBXOvbMISG
Peter Gabriel,7C4sUpWGlTy7IANjruj02I
Tarcísio do Acordeon,48HORs6F9P7IgdyKrk4MZC
The La's,47Z8LEl3LnQkcpva0xSthT
Dimension Latina,2ixSzFmACsZSsx40fXTNYk
Matisse,77aLk6J8ofnVxa1eXK9jiU
Kita Alexander,3CGuwWgoCYSO5Z72H5G2Ec
Florence Welch,0IROOdQ2fQUcoaEPqt1Isg
Dharius,66RfYVdftqnuHRicyClgL0
Unnikrishnan,0mV4UQ0gHg59AAUtg968pX
ChiChi Peralta,5GNSVtCq2hiXDx7jUA5Iou
Ari Abdul,25jJ6vyXwTRa0e6XCcdR6U
Mandy Moore,2LJxr7Pt3JnP60eLxwbDOu
AYLIVA,2rEVnwCPBeGkWMv425KoG1
Billen Ted,5PoZtBo8xZKqPWlZrIDq82
Maverick City Music,58r1rB5t3VF5X6yXGPequV
Tori Kelly,1vSN1fsvrzpbttOYGsliDr
Mahmood,06nvjg4wBANK6DCHjqtPNd
Paul Anka,7ceUfdWq2t5nbatS6ollHh
Wings,3sFhA6G1N0gG1pszb6kk1m
Meryl Streep,2HB65P72dFRiOKvbLLcil2
Uncle Kracker,2DnqqkzzDKm3vAoyHtn8So
Yasmin Santos,597XBqZtaiZC7laCNx3nVz
SNAP!,2FrKQPjJe4pVMZOgm0ESOx
ThxSoMch,4MvZhE1iuzttcoyepkpfdF
Mert Demir,1Zj4GtouAnxHq4qw7ooLfm
Quality Control,6i392l38cR3uBPF0DbNs7S
Yann Tiersen,00sazWvoTLOqg5MFwC68Um
Jay Rock,28ExwzUQsvgJooOI0X1mr3
LSD,6IZ4ctovY9dl7bgHClAvKJ
Daveed Diggs,3twuAojvYNrlWZpMkxLm3P
Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr
Almighty,6P6GTRTigHBp8ZesNtpCKH
Marracash,5AZuEF0feCXMkUCwQiQlW7
Adriel Favela,0PrhwIWbqYFYyY2ZrkIWgI
Pretenders,0GByy3DcfbQwDvXGCWmzv9
Codiciado,0IoWUuXfqpkfpxBRzthHU4
Pancho Barraza,5dmU7FrmtbQaSzIvGsE4Jp
Blue Öyster Cult,00tVTdpEhQQw1bqdu8RCx2
Complexo dos Hits,3ymF57lFWXJswhYvjC9O6G
Aditya Rikhari,3ozYqVCLohfpXIhalkhM8D
Los Primos MX,6N4VOBE2wNnRIINe3922Oc
VISXGE,6kLsCQ1gKvJmjmC8XbfqFE
A Day To Remember,4NiJW4q9ichVqL1aUsgGAN
Madism,5UUdxfBMwm0hLlLgnZtBFv
Mr.Kitty,0pWwt5vGNzezEhfAcc420Y
Salif Keita,0VVnWF3KNaa5O7ESohKhAx
Mason,6xvpfMjWTougrRRtK7iikz
Mc J Mito,0n57jUvvtDjkdrnbV7kOvB
Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86
Mano,4CzUzn54Cp9TQr6a7JIlMZ
KT Tunstall,5zzrJD2jXrE9dZ1AklRFcL
Godsmack,6gZq1Q6bdOxsUPUG1TaFbF
BENEE,0Cp8WN4V8Tu4QJQwCN5Md4
Bea Miller,1o2NpYGqHiCq7FoiYdyd1x
YSY A,2qWK8K2Jfh67UqtwY8tCW6
BK,6OjtkJDlAZzlzAydEn78cK
Abhijeet Srivastava,4FJhE5ToBQGzOGf0D5Xd1C
310babii,4VCriUU9CsPnUvoAsxVk1p
Paloma Mami,7rOlQwf8OuFLFQp4aydjBt
João Bosco & Vinicius,7zIRO89G0FBAQtGMHO1Wa0
Saint Motel,1dWEYMPtNmvSVaDNLgB6NV
UZI,51DevdOxIJin6DB1FXJpD1
Princess Superstar,7JQn9DfFTtsFTg2dFc75jM
Bnxn,3zaDigUwjHvjOkSn0NDf9x
Maninder Buttar,2sN4fSzAm2rAL0HIurPCEM
Tech N9ne,6UBA15slIuadJ8h2lPRPos
Dedublüman,5PRW6j58xEEWL4DDVEITKT
Naresh Kamath,79sho4jpEGoCCC51KHnNSJ
Obongjayar,6l7R1jntPahGxwJt7Tky8h
Todah Music,1A5kGvmKIVtX7NhcbtTZJY
The Score,2q3GG88dVwuQPF4FmySr9I
La Ley,1ZVoRDO29AlDXiMkRLMZSK
Bipolar Sunshine,0CjWKoS55T7DOt0HJuwF1H
Lit,5mgr0FFpvy267wKVAYg8qp
Dardan,3pjq2pDV9RR6VY55wBjVnp
AKDO,17EAWIoXAMU9Vo9xRrdZQ0
"Dream, Ivory",0qZyvjwZauLmrobrpJmvib
Chris MC,0obu7Om4zu9ahul5DI4JtY
Remmy Valenzuela,4stSxe6AbpXw3x7nRDsYVX
NDX A.K.A.,1IDBhlpDyKr53UKKxXRHXD
Showtek,3gk0OYeLFWYupGFRHqLSR7
Big Thief,5QdyldG4Fl4TPiOIeMNpBZ
Drowning Pool,1E4r4z7ivGUcSAnCbINJ9v
Ele A El Dominio,4SzD0wClEg9NKVJZbCRFqS
Kaskade,6TQj5BFPooTa08A7pk8AQ1
Flow G,3PDFGpPl4ienSn5Vwisfrh
Legião Urbana,6tw6EpC9RgmSRZiZg0n22t
Skid Row,4opTS86dN9uO313J9CE8xg
CJ,7arQA31aZVS8yS6zUveWzb
Mc Kako,5InVWl8IZB8zFAoNa5roKm
Javed Bashir,5diMmmNkRVfgUnXJrzXzjZ
Janine,4k3yrCOPB5wp2ne8R9MQoM
Paresh Kamath,3PgeUFj9oHU4K4RGaITz2f
Yoko Gold,24WdRSLiIlFrqK2FqxGLVm
Megadeth,1Yox196W7bzVNZI7RBaPnf
Jamie xx,7A0awCXkE1FtSU8B0qwOJQ
Juicy J,5gCRApTajqwbnHHPbr2Fpi
Raim Laode,5LcNPa8f8bRmZqELgoRFkN
Andi Rianto,4yRVdMqPrguKBFwZYpmke0
R. Kelly,2mxe0TnaNL039ysAj51xPQ
King Gnu,6wxfx1yhyqjCPYwwxJktR2
Tai Verdes,2kCO8LXN1usaOPL3iEE28I
Happy Asmara,5423rMdVbchY2cgu0GgH5X
Tyler Braden,63wjVVauFUQ4gBw6QXTT5N
Pashanim,34LetYSjEuG2fBb4Z8PwPg
ITZY,2KC9Qb60EaY0kW4eH68vr3
Paolo Nutini,7x5rK9BClDQ8wmCkYAGsQp
Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz
